"cutoff","target","tissue","phenotype","module","term_id","term_name","p_value","intersection","length_intersection","source","IC"
"9","APP","DLPFC","AD","RPS10","GO:0005829","cytosol",3.31624123031249e-05,"RPS10,RPS12,RPS13,RPS27A,RPL11,RPS23,EEF1G,RPL36,RPS15A,RPL23A,RPS21,RPL27A,RPS4X,RPL18A,RPL39,RPS27,RPS17",17,"GO:CC",3.52137072065912
"9","APP","DLPFC","AD","RPS10","GO:0031981","nuclear lumen",0.000381497237470213,"RPS10,RPS12,RPS13,RPS27A,RPL11,RPS23,RPL36,RPS15A,RPL23A,RPS21,RPL27A,RPS4X,COPS9,RPS27,RPS17",15,"GO:CC",2.95082586219151
"9","APP","DLPFC","AD","RPS10","GO:0010467","gene expression",0.000885173642296542,"RPS10,RPS12,RPS13,RPS27A,RPL11,RPS23,EEF1G,RPL36,RPS15A,RPL23A,RPS21,RPL27A,RPS4X,RPL18A,RPL39,RPS27,RPS17",17,"GO:BP",1.45525103940754
"9","APP","DLPFC","AD","RPS10","GO:0009059","macromolecule biosynthetic process",0.00279458209913027,"RPS10,RPS12,RPS13,RPS27A,RPL11,RPS23,EEF1G,RPL36,RPS15A,RPL23A,RPS21,RPL27A,RPS4X,RPL18A,RPL39,RPS27,RPS17",17,"GO:BP",1.41795316261145
"9","APP","DLPFC","AD","RPS10","GO:0031974","membrane-enclosed lumen",0.007012305573256,"RPS10,RPS12,RPS13,RPS27A,RPL11,RPS23,RPL36,RPS15A,RPL23A,RPS21,RPL27A,RPS4X,COPS9,RPS27,RPS17",15,"GO:CC",2.29308060868248
"9","APP","DLPFC","AD","RPS10","GO:0043233","organelle lumen",0.007012305573256,"RPS10,RPS12,RPS13,RPS27A,RPL11,RPS23,RPL36,RPS15A,RPL23A,RPS21,RPL27A,RPS4X,COPS9,RPS27,RPS17",15,"GO:CC",2.29308060868248
"9","APP","DLPFC","AD","RPS10","GO:0070013","intracellular organelle lumen",0.007012305573256,"RPS10,RPS12,RPS13,RPS27A,RPL11,RPS23,RPL36,RPS15A,RPL23A,RPS21,RPL27A,RPS4X,COPS9,RPS27,RPS17",15,"GO:CC",2.29308060868248
"9","APP","DLPFC","AD","RPS10","GO:0005654","nucleoplasm",0.0104366317090143,"RPS10,RPS12,RPS13,RPS27A,RPL11,RPS23,RPS15A,RPS21,RPL27A,RPS4X,COPS9,RPS27,RPS17",13,"GO:CC",3.65270672272021
"9","APP","DLPFC","AD","RPS10","GO:0005634","nucleus",0.0157219210429088,"RPS10,RPS12,RPS13,RPS27A,RPL11,RPS23,EEF1G,RPL36,RPS15A,RPL23A,RPS21,RPL27A,RPS4X,COPS9,RPS27,RPS17",16,"GO:CC",1.17661070261437
"9","APP","DLPFC","AD","RPS10","GO:2000435","negative regulation of protein neddylation",0.0176286628525384,"RPL11,COPS9",2,"GO:BP",Inf
"9","APP","DLPFC","AD","RPS10","GO:0009058","biosynthetic process",0.0262275157153236,"RPS10,RPS12,RPS13,RPS27A,RPL11,RPS23,EEF1G,RPL36,RPS15A,RPL23A,RPS21,RPL27A,RPS4X,RPL18A,RPL39,RPS27,RPS17",17,"GO:BP",1.31752108979261
"9","APP","DLPFC","AD","RPS10","GO:0043170","macromolecule metabolic process",0.0283990690622944,"RPS10,RPS12,RPS13,RPS27A,RPL11,RPS23,EEF1G,RPL36,RPS15A,RPL23A,RPS21,RPL27A,RPS4X,RPL18A,COPS9,RPL39,RPS27,RPS17",18,"GO:BP",1.00900736877548
"9","APP","DLPFC","AD","RPS10","GO:0005737","cytoplasm",0.0329069013302152,"RPS10,RPS12,RPS13,RPS27A,RPL11,RPS23,EEF1G,RPL36,RPS15A,RPL23A,RPS21,RPL27A,RPS4X,RPL18A,COPS9,RPL39,RPS27,RPS17,ROMO1",19,"GO:CC",0.951698804243414
"9","APP","DLPFC","AD","RPS10","GO:0005730","nucleolus",0.049213233776855,"RPS10,RPS13,RPS27A,RPL11,RPL36,RPL23A",6,"GO:CC",4.39992112455043
"9","APP","DLPFC","AD","SCAF4","GO:0022604","regulation of cell morphogenesis",0.00289533441491339,"BAIAP2,ARHGEF7,FGD1,NEDD4L,EFNA5,CUX2,UNC13A,SRC",8,"GO:BP",Inf
"9","APP","DLPFC","AD","SCAF4","GO:0000902","cell morphogenesis",0.00871231530506492,"ACTN1,BAIAP2,TRIO,SIPA1L1,ARHGEF7,FZD3,FGD1,NEDD4L,EFNA5,L1CAM,CUX2,UNC13A,SRC",13,"GO:BP",8.28071107566285
"9","APP","DLPFC","AD","SCAF4","GO:0120039","plasma membrane bounded cell projection morphogenesis",0.00883246567262946,"BAIAP2,TRIO,SIPA1L1,ARHGEF7,FZD3,NEDD4L,EFNA5,L1CAM,CUX2,UNC13A,SRC",11,"GO:BP",8.28071107566285
"9","APP","DLPFC","AD","SCAF4","GO:0050793","regulation of developmental process",0.00938546599198108,"ING1,BAIAP2,TRIO,SIPA1L1,ARHGEF7,FZD3,TRAF6,RTN4RL1,MCU,FGD1,CCSAP,NEDD4L,GNAS,ARID1B,EFNA5,ZFHX2,TXLNG,L1CAM,CUX2,ZNF304,UNC13A,SRC",22,"GO:BP",2.87353930420273
"9","APP","DLPFC","AD","SCAF4","GO:0048858","cell projection morphogenesis",0.00959989684477314,"BAIAP2,TRIO,SIPA1L1,ARHGEF7,FZD3,NEDD4L,EFNA5,L1CAM,CUX2,UNC13A,SRC",11,"GO:BP",8.28071107566285
"9","APP","DLPFC","AD","SCAF4","GO:0050789","regulation of biological process",0.0246158332780672,"SCAF4,SAFB,FBXO32,CHERP,MARS1,KDM5B,SIK2,ING1,ACTN1,BAIAP2,ARK2N,TRIO,ADCY9,IPPK,SIPA1L1,ZNF74,ALKBH5,ARHGEF7,FZD3,CIT,FBXO33,DAGLB,TRAF6,CCNF,ZNF574,HNRNPL,FOXK2,KHDRBS3,TENT4A,RTN4RL1,MCU,FGD1,ITGA3,CCSAP,SIAH2,PHF13,NEDD4L,SYNGAP1,GNAS,ZFYVE28,ARID1B,EIF2B5,NIM1K,FRMD5,MBTPS1,YY1AP1,EFNA5,ZFHX2,TXLNG,EPM2AIP1,TENM2,L1CAM,ACD,CUX2,ZNF304,UNC13A,DEDD2,SRC,ARG2,PRRT1,PRDM2",61,"GO:BP",0.871574631742719
"9","APP","DLPFC","AD","SCAF4","GO:0022603","regulation of anatomical structure morphogenesis",0.0347828831531121,"BAIAP2,SIPA1L1,ARHGEF7,MCU,FGD1,NEDD4L,EFNA5,L1CAM,CUX2,ZNF304,UNC13A,SRC",12,"GO:BP",5.9781259826688
"9","APP","DLPFC","AD","SERINC3","GO:0051641","cellular localization",0.000544284740989252,"G3BP2,PAFAH1B1,DNAJC6,DYNC1I1,TOMM20,DPP10,ATP9A,NDFIP1,SNAP25,RAB6A,NSF,CALM3,RAB3GAP1,RAP1GDS1,PPP3CB,GPRASP1,DNM3,TRIM37,CNTNAP2,TRAPPC6B,ATAD1,SYT4,NBEA,STXBP5L,HEATR5B,PAK1,EPB41L3,SYNJ1,REEP5,MOAP1,ARL1,RAB2A,GSK3B",33,"GO:BP",2.54091816348361
"9","APP","DLPFC","AD","SERINC3","GO:0051179","localization",0.000552289486587528,"SLC30A9,G3BP2,PAFAH1B1,DNAJC6,UBQLN1,DYNC1I1,TOMM20,DPP10,ATP9A,ATP6AP2,NDFIP1,SNAP25,RAB6A,NSF,CALM3,RAB3GAP1,RAP1GDS1,PPP3CB,GPRASP1,DNM3,KCNQ5,TRIM37,CNTNAP2,TRAPPC6B,ATAD1,SYT4,ATP6V1C1,NBEA,NCALD,STXBP5L,HEATR5B,PAK1,EPB41L3,SLC39A10,SYNJ1,REEP5,MOAP1,ARL1,ATP2B2,DYNC1LI1,RAB2A,GSK3B,NECAP1",43,"GO:BP",1.99657691459205
"9","APP","DLPFC","AD","SERINC3","GO:0016192","vesicle-mediated transport",0.00103260921080303,"DNAJC6,ATP9A,SNAP25,RAB6A,NSF,RAB3GAP1,PPP3CB,GPRASP1,DNM3,TRAPPC6B,ATAD1,SYT4,NCALD,STXBP5L,HEATR5B,PAK1,SYNJ1,ARL1,DYNC1LI1,RAB2A,NECAP1",21,"GO:BP",2.914735060641
"9","APP","DLPFC","AD","SERINC3","GO:0006810","transport",0.00105271865326228,"SLC30A9,PAFAH1B1,DNAJC6,UBQLN1,DYNC1I1,TOMM20,DPP10,ATP9A,ATP6AP2,NDFIP1,SNAP25,RAB6A,NSF,CALM3,RAB3GAP1,PPP3CB,GPRASP1,DNM3,KCNQ5,TRIM37,TRAPPC6B,ATAD1,SYT4,ATP6V1C1,NCALD,STXBP5L,HEATR5B,PAK1,SLC39A10,SYNJ1,REEP5,ARL1,ATP2B2,DYNC1LI1,RAB2A,GSK3B,NECAP1",37,"GO:BP",2.08223235917054
"9","APP","DLPFC","AD","SERINC3","GO:0005829","cytosol",0.00279266598886242,"G3BP2,PAFAH1B1,DNAJC6,UBQLN1,PRKACB,DOCK3,DYNC1I1,ACTR2,GPRASP2,PCMT1,SNAP25,MTMR7,RAB6A,NSF,RAB3GAP1,EIF4G3,NMNAT2,RAP1GDS1,UCHL5,PPP3CB,GPRASP1,PRKAR1A,GUCY1B1,GABARAPL1,TRIM37,GOT1,TRAPPC6B,ATAD1,ATP6V1C1,NBEA,NCALD,YWHAG,HEATR5B,PAK1,CDK14,EPB41L3,MAPK9,SYNJ1,FBXO9,MOAP1,RASAL2,ARL1,DYNC1LI1,RAB2A,GSK3B,NECAP1",46,"GO:CC",3.52137072065912
"9","APP","DLPFC","AD","SERINC3","GO:0051234","establishment of localization",0.00303120855496693,"SLC30A9,PAFAH1B1,DNAJC6,UBQLN1,DYNC1I1,TOMM20,DPP10,ATP9A,ATP6AP2,NDFIP1,SNAP25,RAB6A,NSF,CALM3,RAB3GAP1,PPP3CB,GPRASP1,DNM3,KCNQ5,TRIM37,TRAPPC6B,ATAD1,SYT4,ATP6V1C1,NCALD,STXBP5L,HEATR5B,PAK1,SLC39A10,SYNJ1,REEP5,MOAP1,ARL1,ATP2B2,DYNC1LI1,RAB2A,GSK3B,NECAP1",38,"GO:BP",2.06211095597112
"9","APP","DLPFC","AD","SERINC3","GO:0051649","establishment of localization in cell",0.00967727655678076,"PAFAH1B1,DNAJC6,DYNC1I1,TOMM20,ATP9A,SNAP25,RAB6A,NSF,RAB3GAP1,PPP3CB,GPRASP1,DNM3,TRIM37,TRAPPC6B,SYT4,HEATR5B,SYNJ1,REEP5,MOAP1,ARL1,RAB2A,GSK3B",22,"GO:BP",2.73944753050442
"9","APP","DLPFC","AD","SERINC3","GO:0030424","axon",0.0184615910428373,"SNAP25,UNC80,CNTNAP2,SYT4,PAK1,EPB41L3,ADAM22,SYNJ1,GSK3B",9,"GO:CC",Inf
"9","APP","DLPFC","AD","SERINC3","GO:0030118","clathrin coat",0.0185056106099928,"KCNQ5,NCALD,SYNJ1,NECAP1",4,"GO:CC",5.21085134076676
"9","APP","DLPFC","AD","SERINC3","GO:0034236","protein kinase A catalytic subunit binding",0.0224494246725871,"PJA2,PRKAR1A,GSK3B",3,"GO:MF",Inf
"9","APP","DLPFC","AD","SERINC3","GO:0061024","membrane organization",0.0373267036532221,"TOMM20,ATP9A,SNAP25,SLC25A46,NSF,CNTNAP2,TRAPPC6B,SYT4,EPB41L3,SYNJ1,REEP5,MOAP1,GSK3B",13,"GO:BP",3.24375847324922
"9","APP","DLPFC","AD","SERINC3","GO:0071109","superior temporal gyrus development",0.0483153740169933,"CNTNAP2,GSK3B",2,"GO:BP",Inf
"9","APP","DLPFC","AD","SERINC3","GO:0031982","vesicle",0.0483374799973489,"SLC30A9,PAFAH1B1,DNAJC6,PRKACB,DYNC1I1,ACTR2,ATP9A,ATP6AP2,PCMT1,ITFG1,DSTN,SNAP25,FAM3C,RAB6A,CALM3,RAB3GAP1,RAP1GDS1,DNM3,SUCLA2,CNTNAP2,GOT1,TRAPPC6B,SYT4,ATP6V1C1,NCALD,YWHAG,HEATR5B,ATRN,SYNJ1,ATP2B2,DYNC1LI1,RAB2A,NECAP1",33,"GO:CC",3.18489848403791
"9","APP","DLPFC","AD","SERINC3","GO:0005737","cytoplasm",0.048895423602017,"SLC30A9,G3BP2,PAFAH1B1,PPM1H,OXCT1,PJA2,DNAJC6,UBQLN1,PRKACB,DOCK3,DYNC1I1,TOMM20,ACTR2,ATP9A,GPRASP2,ATP6AP2,NDFIP1,PCMT1,DSTN,SNAP25,FAM3C,MTMR7,SLC25A46,RAB6A,NSF,CALM3,RAB3GAP1,EIF4G3,NMNAT2,RAP1GDS1,UCHL5,PPP3CB,GPRASP1,DNM3,SUCLA2,PRKAR1A,GUCY1B1,GABARAPL1,KCNQ5,TRIM37,CNTNAP2,GOT1,TRAPPC6B,ATAD1,SYT4,ATP6V1C1,NBEA,NCALD,YWHAG,STXBP5L,HEATR5B,NELL2,RCAN2,PAK1,CDK14,EPB41L3,MAPK9,ATRN,PAIP2,SYNJ1,FBXO9,REEP5,MOAP1,RASAL2,ARL1,ATP2B2,DYNC1LI1,RAB2A,GSK3B,NECAP1",70,"GO:CC",0.951698804243414
"9","APP","DLPFC","AD","SERINC3","GO:0099504","synaptic vesicle cycle",0.0489325166975506,"DNAJC6,SNAP25,RAB3GAP1,DNM3,SYT4,SYNJ1",6,"GO:BP",5.9781259826688
"9","APP","DLPFC","AD","TPPP","GO:0007399","nervous system development",0.00180780665879423,"TPPP,APBA1,RAPGEF2,FRY,RAB3GAP1,EPB41L3,LRRC4,ATP9A,NCKAP1,YWHAG,NPTN,PHACTR1,IQSEC1,CNTNAP1,PPP3CB,SLITRK5,DNM3",17,"GO:BP",4.8467238711777
"9","APP","DLPFC","AD","TPPP","GO:0016043","cellular component organization",0.00261447801114442,"TPPP,APBA1,RAPGEF2,DNAJC6,PRKACB,CDS2,FRY,RAB3GAP1,PIK3CB,EPB41L1,SYNJ1,MYO5A,EPB41L3,LRRC4,PIK3R1,G3BP2,ATP9A,NCKAP1,SATB1,NPTN,ANK2,PHACTR1,CKAP5,TRIM37,IQSEC1,CNTNAP1,BICRAL,PPP3CB,SLITRK5,NSF,DNM3",31,"GO:BP",1.74257125189518
"9","APP","DLPFC","AD","TPPP","GO:0031175","neuron projection development",0.00347302509877669,"RAPGEF2,FRY,EPB41L3,ATP9A,NCKAP1,NPTN,PHACTR1,IQSEC1,CNTNAP1,PPP3CB,SLITRK5",11,"GO:BP",7.5875638951029
"9","APP","DLPFC","AD","TPPP","GO:0045202","synapse",0.00393771834788648,"TPPP,APBA1,RAPGEF2,CLCN4,DNAJC6,SYNJ1,LRRC4,NPTN,NSF,DNM3",10,"GO:CC",5.29786271775639
"9","APP","DLPFC","AD","TPPP","GO:0032288","myelin assembly",0.0042535226424333,"TPPP,EPB41L3,CNTNAP1",3,"GO:BP",Inf
"9","APP","DLPFC","AD","TPPP","GO:0030054","cell junction",0.00568217273567302,"TPPP,APBA1,RAPGEF2,CLCN4,DNAJC6,SYNJ1,EPB41L3,LRRC4,NCKAP1,YWHAG,NPTN,ANK2,NSF,DNM3",14,"GO:CC",4.26177078606962
"9","APP","DLPFC","AD","TPPP","GO:0071840","cellular component organization or biogenesis",0.00576775850031688,"TPPP,APBA1,RAPGEF2,DNAJC6,PRKACB,CDS2,FRY,RAB3GAP1,PIK3CB,EPB41L1,SYNJ1,MYO5A,EPB41L3,LRRC4,PIK3R1,G3BP2,ATP9A,NCKAP1,SATB1,NPTN,ANK2,PHACTR1,CKAP5,TRIM37,IQSEC1,CNTNAP1,BICRAL,PPP3CB,SLITRK5,NSF,DNM3",31,"GO:BP",1.73106033342904
"9","APP","DLPFC","AD","TPPP","GO:0051130","positive regulation of cellular component organization",0.00612433996291549,"TPPP,RAPGEF2,RAB3GAP1,SYNJ1,PIK3R1,G3BP2,NCKAP1,NPTN,CKAP5,IQSEC1,PPP3CB,SLITRK5",12,"GO:BP",5.1026572453149
"9","APP","DLPFC","AD","TPPP","GO:0048666","neuron development",0.00971359533221886,"RAPGEF2,FRY,EPB41L3,ATP9A,NCKAP1,NPTN,PHACTR1,IQSEC1,CNTNAP1,PPP3CB,SLITRK5",11,"GO:BP",7.18209878699474
"9","APP","DLPFC","AD","TPPP","GO:0030182","neuron differentiation",0.0112958155126525,"RAPGEF2,FRY,EPB41L3,ATP9A,NCKAP1,YWHAG,NPTN,PHACTR1,IQSEC1,CNTNAP1,PPP3CB,SLITRK5",12,"GO:BP",5.50812235342307
"9","APP","DLPFC","AD","TPPP","GO:0022008","neurogenesis",0.013442505844447,"TPPP,RAPGEF2,FRY,EPB41L3,ATP9A,NCKAP1,YWHAG,NPTN,PHACTR1,IQSEC1,CNTNAP1,PPP3CB,SLITRK5",13,"GO:BP",5.28497880210886
"9","APP","DLPFC","AD","TPPP","GO:0002175","protein localization to paranode region of axon",0.0135149808648348,"EPB41L3,CNTNAP1",2,"GO:BP",Inf
"9","APP","DLPFC","AD","TPPP","GO:0099513","polymeric cytoskeletal fiber",0.0192925623972437,"TPPP,TCP11L1,SYNJ1,MYO5A,KIF3C,NCKAP1,CKAP5,DNM3",8,"GO:CC",5.49853341321854
"9","APP","DLPFC","AD","TPPP","GO:0005829","cytosol",0.0197219679493094,"TPPP,DOCK3,APBA1,FAM131B,EIF4G3,RAPGEF2,DNAJC6,PRKACB,RAB3GAP1,PIK3CB,EPB41L1,SYNJ1,MYO5A,KIF3C,EPB41L3,PIK3R1,G3BP2,NCKAP1,MAP2K4,ATP6V1C1,YWHAG,ANK2,PHACTR1,CKAP5,TRIM37,PPP3CB,FAM13B,NSF",28,"GO:CC",3.52137072065912
"9","APP","DLPFC","AD","TPPP","GO:0048699","generation of neurons",0.0202063449341094,"RAPGEF2,FRY,EPB41L3,ATP9A,NCKAP1,YWHAG,NPTN,PHACTR1,IQSEC1,CNTNAP1,PPP3CB,SLITRK5",12,"GO:BP",5.44749773160663
"9","APP","DLPFC","AD","TPPP","GO:0043005","neuron projection",0.0211189987043411,"APBA1,RAPGEF2,SYNJ1,MYO5A,EPB41L3,ANK2,CNTNAP1,UNC80,NSF,DNM3",10,"GO:CC",Inf
"9","APP","DLPFC","AD","TPPP","GO:0120036","plasma membrane bounded cell projection organization",0.0244463974495204,"RAPGEF2,FRY,EPB41L3,PIK3R1,ATP9A,NCKAP1,NPTN,PHACTR1,IQSEC1,CNTNAP1,PPP3CB,SLITRK5,DNM3",13,"GO:BP",4.12182799230318
"9","APP","DLPFC","AD","TPPP","GO:0033270","paranode region of axon",0.0268422073164314,"EPB41L3,CNTNAP1",2,"GO:CC",Inf
"9","APP","DLPFC","AD","TPPP","GO:0099512","supramolecular fiber",0.0271193604027243,"TPPP,TCP11L1,SYNJ1,MYO5A,KIF3C,NCKAP1,ANK2,CKAP5,DNM3",9,"GO:CC",4.86254464649855
"9","APP","DLPFC","AD","TPPP","GO:0030030","cell projection organization",0.0282145510561272,"RAPGEF2,FRY,EPB41L3,PIK3R1,ATP9A,NCKAP1,NPTN,PHACTR1,IQSEC1,CNTNAP1,PPP3CB,SLITRK5,DNM3",13,"GO:BP",4.12182799230318
"9","APP","DLPFC","AD","TPPP","GO:0099081","supramolecular polymer",0.0296033034376525,"TPPP,TCP11L1,SYNJ1,MYO5A,KIF3C,NCKAP1,ANK2,CKAP5,DNM3",9,"GO:CC",4.86254464649855
"9","APP","DLPFC","AD","TPPP","GO:0044085","cellular component biogenesis",0.0361468913314035,"TPPP,APBA1,RAPGEF2,DNAJC6,PRKACB,CDS2,RAB3GAP1,SYNJ1,EPB41L3,LRRC4,PIK3R1,G3BP2,ATP9A,NCKAP1,PHACTR1,CKAP5,TRIM37,CNTNAP1,SLITRK5,DNM3",20,"GO:BP",2.85136544670841
"9","APP","DLPFC","AD","TPPP","GO:0030913","paranodal junction assembly",0.040473076623171,"EPB41L3,CNTNAP1",2,"GO:BP",Inf
"9","APP","DLPFC","AD","TPPP","GO:0022607","cellular component assembly",0.0451958731529536,"TPPP,APBA1,RAPGEF2,DNAJC6,PRKACB,CDS2,RAB3GAP1,SYNJ1,EPB41L3,LRRC4,PIK3R1,G3BP2,NCKAP1,PHACTR1,CKAP5,TRIM37,CNTNAP1,SLITRK5,DNM3",19,"GO:BP",2.88708352931049
"9","APP","DLPFC","AD","TPPP","GO:0048812","neuron projection morphogenesis",0.045480707474354,"RAPGEF2,EPB41L3,ATP9A,NCKAP1,PHACTR1,CNTNAP1,PPP3CB,SLITRK5",8,"GO:BP",8.28071107566285
"9","APP","DLPFC","AD","TPPP","GO:0048167","regulation of synaptic plasticity",0.0467702467513216,"RAPGEF2,RAB3GAP1,YWHAG,NPTN,PPP3CB",5,"GO:BP",6.67127316322875
"9","APP","DLPFC","AD","YWHAE","GO:0051128","regulation of cellular component organization",0.00328834353951735,"GDI1,MTPN,TMEM30A,CLIP3,TUBB4A,GPM6A,PPFIA2,PPP2CA,YWHAZ,SS18L1,ARF1",11,"GO:BP",3.41317662520726
"9","APP","DLPFC","AD","YWHAE","GO:0015247","aminophospholipid flippase activity",0.006587100625152,"TMEM30A,ATP8A1",2,"GO:MF",Inf
"9","APP","DLPFC","AD","YWHAE","GO:0050815","phosphoserine residue binding",0.0172068436566127,"YWHAE,YWHAZ",2,"GO:MF",Inf
"9","APP","DLPFC","AD","YWHAE","GO:1990531","phospholipid-translocating ATPase complex",0.0197600439700143,"TMEM30A,ATP8A1",2,"GO:CC",7.00261080999482
"9","APP","DLPFC","AD","YWHAE","GO:0050808","synapse organization",0.0203374316221133,"SHISA7,GPM6A,PPFIA2,YWHAZ,ARF1",5,"GO:BP",6.48895160643479
"9","APP","DLPFC","AD","YWHAE","GO:0015917","aminophospholipid transport",0.0264244664783648,"TMEM30A,ATP8A1",2,"GO:BP",Inf
"9","APP","DLPFC","AD","YWHAE","GO:0140327","flippase activity",0.0284136921771458,"TMEM30A,ATP8A1",2,"GO:MF",Inf
"10","APP","DLPFC","AD","ATP1B1","GO:0045202","synapse",3.1897605738825e-07,"ATP1A3,SV2A,SYNJ1,NPTN,SNAP25,INA,NSF,DNAJC6,RAB3A,ATP2B2,KCNC2,SNAP91,RTN3",13,"GO:CC",5.29786271775639
"10","APP","DLPFC","AD","ATP1B1","GO:0030054","cell junction",4.59024509631625e-06,"ATP1B1,EPB41L3,ATP1A3,SV2A,YWHAG,SYNJ1,NPTN,SNAP25,INA,NSF,DNAJC6,RAB3A,ATP2B2,KCNC2,SNAP91,RTN3",16,"GO:CC",4.26177078606962
"10","APP","DLPFC","AD","ATP1B1","GO:0043005","neuron projection",3.43015339772247e-05,"EPB41L3,ATP1A3,SV2A,SYNJ1,HCN1,SNAP25,NSF,RAB3A,RASGRF1,ATP2B2,KCNC2,RTN3",12,"GO:CC",Inf
"10","APP","DLPFC","AD","ATP1B1","GO:0005886","plasma membrane",5.78224077170978e-05,"ATP1B1,MAPK9,NDRG4,EPB41L3,ATP1A3,SV2A,SYNJ1,NPTN,HCN1,SNAP25,LRP11,NSF,KCNQ5,DCLK1,RAB3A,RASGRF1,VDAC1,ATP2B2,STXBP1,KCNC2,PRKCE,SNAP91,OPCML,GOT2,RTN3,ADAM23",26,"GO:CC",2.63316295752779
"10","APP","DLPFC","AD","ATP1B1","GO:0030424","axon",0.000178300722356035,"EPB41L3,ATP1A3,SYNJ1,HCN1,SNAP25,RAB3A,RASGRF1,KCNC2",8,"GO:CC",Inf
"10","APP","DLPFC","AD","ATP1B1","GO:0097060","synaptic membrane",0.000187827982878505,"SYNJ1,NPTN,SNAP25,ATP2B2,KCNC2,SNAP91",6,"GO:CC",6.08632007812066
"10","APP","DLPFC","AD","ATP1B1","GO:0098793","presynapse",0.00025609591243418,"SV2A,SYNJ1,NPTN,SNAP25,RAB3A,KCNC2,SNAP91",7,"GO:CC",Inf
"10","APP","DLPFC","AD","ATP1B1","GO:0099504","synaptic vesicle cycle",0.000307467031848946,"SYNJ1,SNAP25,DNAJC6,RAB3A,STXBP1,SNAP91",6,"GO:BP",5.9781259826688
"10","APP","DLPFC","AD","ATP1B1","GO:0099003","vesicle-mediated transport in synapse",0.000375505145403977,"SYNJ1,SNAP25,DNAJC6,RAB3A,STXBP1,SNAP91",6,"GO:BP",5.57266087456064
"10","APP","DLPFC","AD","ATP1B1","GO:0071944","cell periphery",0.000389118026102489,"ATP1B1,MAPK9,NDRG4,EPB41L3,ATP1A3,SV2A,SYNJ1,NPTN,HCN1,SNAP25,LRP11,NSF,KCNQ5,DCLK1,RAB3A,RASGRF1,VDAC1,ATP2B2,STXBP1,KCNC2,PRKCE,SNAP91,OPCML,GOT2,RTN3,ADAM23",26,"GO:CC",2.43306780164988
"10","APP","DLPFC","AD","ATP1B1","GO:0098794","postsynapse",0.000618426422087798,"INA,NSF,DNAJC6,RAB3A,ATP2B2,KCNC2,RTN3",7,"GO:CC",6.08632007812066
"10","APP","DLPFC","AD","ATP1B1","GO:0016020","membrane",0.000876434359204871,"ATP1B1,MAPK9,NDRG4,EPB41L3,ATP1A3,SV2A,YWHAG,SYNJ1,NPTN,HCN1,SNAP25,LRP11,SNX10,NSF,TRIM37,KCNQ5,DCLK1,RAB3A,CMAS,NAPG,RASGRF1,VDAC1,ATP2B2,STXBP1,KCNC2,PRKCE,SNAP91,OPCML,GOT2,RTN3,ADAM23",31,"GO:CC",1.29052953252392
"10","APP","DLPFC","AD","ATP1B1","GO:0000149","SNARE binding",0.00107825304390905,"SNAP25,NSF,NAPG,STXBP1,SNAP91",5,"GO:MF",Inf
"10","APP","DLPFC","AD","ATP1B1","GO:0042734","presynaptic membrane",0.00133458843431698,"NPTN,SNAP25,KCNC2,SNAP91",4,"GO:CC",Inf
"10","APP","DLPFC","AD","ATP1B1","GO:0098590","plasma membrane region",0.00159957044141384,"ATP1B1,NDRG4,EPB41L3,ATP1A3,SYNJ1,NPTN,SNAP25,ATP2B2,KCNC2,SNAP91",10,"GO:CC",4.86254464649855
"10","APP","DLPFC","AD","ATP1B1","GO:0019905","syntaxin binding",0.00267085116639009,"SNAP25,NSF,NAPG,STXBP1",4,"GO:MF",Inf
"10","APP","DLPFC","AD","ATP1B1","GO:0017075","syntaxin-1 binding",0.00308066054473435,"SNAP25,NSF,STXBP1",3,"GO:MF",Inf
"10","APP","DLPFC","AD","ATP1B1","GO:0099500","vesicle fusion to plasma membrane",0.00359782031211183,"SNAP25,RAB3A,STXBP1",3,"GO:BP",Inf
"10","APP","DLPFC","AD","ATP1B1","GO:0031629","synaptic vesicle fusion to presynaptic active zone membrane",0.00359782031211183,"SNAP25,RAB3A,STXBP1",3,"GO:BP",Inf
"10","APP","DLPFC","AD","ATP1B1","GO:0150034","distal axon",0.00449623594043483,"SYNJ1,SNAP25,RAB3A,RASGRF1,KCNC2",5,"GO:CC",Inf
"10","APP","DLPFC","AD","ATP1B1","GO:0016082","synaptic vesicle priming",0.00467022838716306,"SYNJ1,SNAP25,STXBP1",3,"GO:BP",Inf
"10","APP","DLPFC","AD","ATP1B1","GO:0030182","neuron differentiation",0.00468800271827663,"NDRG4,EPB41L3,YWHAG,NPTN,DCLK1,RAB3A,RASGRF1,ATP2B2,STXBP1,OPCML,RTN3",11,"GO:BP",5.50812235342307
"10","APP","DLPFC","AD","ATP1B1","GO:0015662","P-type ion transporter activity",0.00513988072633975,"ATP1B1,ATP1A3,ATP2B2",3,"GO:MF",5.16478597392351
"10","APP","DLPFC","AD","ATP1B1","GO:0120025","plasma membrane bounded cell projection",0.00566070556388166,"ATP1B1,EPB41L3,ATP1A3,SV2A,SYNJ1,HCN1,SNAP25,NSF,RAB3A,RASGRF1,ATP2B2,KCNC2,RTN3",13,"GO:CC",4.32846216056829
"10","APP","DLPFC","AD","ATP1B1","GO:0140358","P-type transmembrane transporter activity",0.00598693213701524,"ATP1B1,ATP1A3,ATP2B2",3,"GO:MF",5.16478597392351
